Vg (V),Id (A),G (S),cycle,idx_in_cycle
0.20000000000000084,-8.14657e-05,-0.0004073284999999983,2,110
0.18000000000000083,-8.35497e-05,-0.0004641649999999979,2,111
0.1600000000000008,-8.55421e-05,-0.0005346381249999973,2,112
0.1400000000000008,-8.74323e-05,-0.0006245164285714251,2,113
0.12000000000000077,-8.92536e-05,-0.0007437799999999952,2,114
0.10000000000000075,-9.09419e-05,-0.0009094189999999931,2,115
0.08000000000000074,-9.25441e-05,-0.0011568012499999893,2,116
0.06000000000000072,-9.4086e-05,-0.0015680999999999811,2,117
0.0400000000000007,-9.55019e-05,-0.002387547499999958,2,118
0.020000000000000684,-9.68677e-05,-0.004843384999999835,2,119
6.661338147750939e-16,-9.81786e-05,0.0,2,120
-0.01999999999999935,-9.93783e-05,0.004968915000000161,2,121
-0.03999999999999937,-0.000100571,0.0025142750000000397,2,122
-0.05999999999999939,-0.000101644,0.001694066666666684,2,123
-0.0799999999999994,-0.000102672,0.0012834000000000094,2,124
-0.09999999999999942,-0.000103683,0.001036830000000006,2,125
-0.11999999999999944,-0.000104621,0.0008718416666666707,2,126
-0.13999999999999946,-0.000105558,0.0007539857142857171,2,127
-0.15999999999999948,-0.000106393,0.0006649562500000021,2,128
-0.1799999999999995,-0.000107186,0.0005954777777777794,2,129
-0.1999999999999995,-0.000107967,0.0005398350000000013,2,130
-0.21999999999999953,-0.000108703,0.0004941045454545465,2,131
-0.23999999999999955,-0.000109404,0.00045585000000000086,2,132
-0.25999999999999956,-0.000110065,0.0004233269230769238,2,133
-0.2799999999999996,-0.000110668,0.00039524285714285774,2,134
-0.2999999999999996,-0.000111229,0.00037076333333333384,2,135
-0.3199999999999996,-0.000111738,0.0003491812500000004,2,136
-0.33999999999999964,-0.000112222,0.0003300647058823533,2,137
-0.35999999999999965,-0.000112715,0.00031309722222222253,2,138
-0.37999999999999967,-0.000113151,0.00029776578947368447,2,139
-0.3999999999999997,-0.000113606,0.0002840150000000002,2,140
-0.4199999999999997,-0.000113969,0.0002713547619047621,2,141
-0.4399999999999997,-0.000114354,0.0002598954545454547,2,142
-0.45999999999999974,-0.000114663,0.000249267391304348,2,143
-0.47999999999999976,-0.000114921,0.00023941875000000012,2,144
-0.4999999999999998,-0.000115232,0.0002304640000000001,2,145
-0.5199999999999998,-0.000115472,0.00022206153846153853,2,146
-0.5399999999999998,-0.000115728,0.00021431111111111119,2,147
-0.5599999999999998,-0.000115995,0.00020713392857142865,2,148
-0.5799999999999998,-0.000116235,0.00020040517241379317,2,149
-0.5999999999999999,-0.000116398,0.0001939966666666667,2,150
-0.6199999999999999,-0.000116588,0.00018804516129032262,2,151
-0.6399999999999999,-0.000116775,0.00018246093750000003,2,152
-0.6599999999999999,-0.00011684,0.00017703030303030306,2,153
-0.6799999999999999,-0.000116942,0.00017197352941176474,2,154
-0.7,-0.000117017,0.00016716714285714286,2,155
-0.72,-0.000116994,0.00016249166666666668,2,156
-0.74,-0.000116969,0.0001580662162162162,2,157
-0.76,-0.000116859,0.00015376184210526316,2,158
-0.78,-0.000116698,0.0001496128205128205,2,159
-0.8,-0.000116523,0.00014565375,2,160
